270,-505,11,0,0,-13152
272,-489,-4,0,0,-13146
274,-496,33,0,0,-13181
276,-507,5,0,0,-13163
278,-503,2,0,0,-13159
280,-524,-4,0,0,-13170
282,-515,-18,0,0,-13162
284,-508,-10,0,0,-13167
286,-496,-23,0,0,-13176
288,-499,-56,0,0,-13166
290,-503,11,0,0,-13187
292,-518,-9,0,0,-13170
294,-508,-5,0,0,-13149
296,-497,-10,0,0,-13157
298,-484,-14,0,0,-13153
300,-478,10,0,0,-13190
302,-509,-1,0,0,-13156
304,-480,25,0,0,-13161
306,-503,-3,0,0,-13163
308,-513,9,0,0,-13191
310,-471,1,0,0,-13176
312,-458,5,0,0,-13185
314,-477,-9,0,0,-13160
316,-514,-9,0,0,-13188
318,-475,-10,0,0,-13139
320,-487,18,0,0,-13156
322,-459,8,0,0,-13166
324,-508,1,0,0,-13179
326,-454,5,0,0,-13155
328,-469,14,0,0,-13158
330,-469,7,0,0,-13172
332,-475,10,0,0,-13176
334,-477,24,0,0,-13181
336,-468,23,0,0,-13166
338,-470,26,0,0,-13158
340,-499,2,0,0,-13148
342,-458,11,0,0,-13157
344,-500,21,0,0,-13166
346,-486,9,0,0,-13146
348,-472,-4,0,0,-13172
350,-468,16,0,0,-13178
352,-500,-5,0,0,-13159
354,-468,19,0,0,-13163
356,-498,2,0,0,-13146
358,-479,2,0,0,-13155
360,-467,18,0,0,-13163
362,-466,12,0,0,-13152
364,-502,16,0,0,-13145
366,-498,16,0,0,-13142
368,-516,5,0,0,-13153
370,-508,21,0,0,-13174
372,-499,-20,0,0,-13137
374,-494,11,0,0,-13177
376,-497,-15,0,0,-13157
378,-518,1,0,0,-13178
380,-515,4,0,0,-13189
382,-511,1,0,0,-13176
384,-494,-10,0,0,-13176
386,-489,-23,0,0,-13167
388,-509,13,0,0,-13182
390,-469,8,0,0,-13180
392,-483,-6,0,0,-13170
394,-505,-1,0,0,-13148
396,-460,11,0,0,-13146
398,-484,17,0,0,-13172
400,-470,-21,0,0,-13164
402,-470,10,0,0,-13171
404,-492,22,0,0,-13165
406,-479,6,0,0,-13143
408,-476,9,0,0,-13164
410,-491,4,0,0,-13144
412,-482,18,0,0,-13172
414,-454,27,0,0,-13146
416,-508,13,0,0,-13156
418,-502,21,0,0,-13150
420,-505,11,0,0,-13157
422,-518,13,0,0,-13157
424,-514,18,0,0,-13167
426,-484,2,0,0,-13178
428,-502,21,0,0,-13168
430,-482,15,0,0,-13163
432,-500,-11,0,0,-13149
434,-498,3,0,0,-13147
436,-482,6,0,0,-13178
438,-477,18,0,0,-13173
440,-505,21,0,0,-13183
442,-495,-11,0,0,-13142
444,-507,-1,0,0,-13157
446,-507,-3,0,0,-13152
448,-512,-2,0,0,-13161
450,-505,19,0,0,-13167
452,-473,13,0,0,-13175
454,-479,14,0,0,-13112
456,-499,26,0,0,-13177
458,-491,-14,0,0,-13159
460,-517,-14,0,0,-13167
462,-501,-4,0,0,-13172
464,-518,5,0,0,-13162
466,-492,-11,0,0,-13146
468,-519,8,0,0,-13171
470,-503,9,0,0,-13156
472,-507,9,0,0,-13147
474,-480,-7,0,0,-13144
476,-484,-12,0,0,-13150
478,-495,14,0,0,-13185
480,-503,2,0,0,-13171
482,-522,-7,0,0,-13152
484,-510,24,0,0,-13168
486,-521,-2,0,0,-13172
488,-510,-1,0,0,-13168
490,-506,-6,0,0,-13170
492,-478,-4,0,0,-13181
494,-469,-7,0,0,-13160
496,-471,7,0,0,-13180
498,-485,-8,0,0,-13182
500,-478,3,0,0,-13186
502,-479,7,0,0,-13175
504,-479,-20,0,0,-13160
506,-491,-6,0,0,-13161
508,-494,-10,0,0,-13159
510,-491,5,0,0,-13154
512,-467,17,0,0,-13152
514,-480,0,0,0,-13143
516,-486,24,0,0,-13158
518,-507,18,0,0,-13162
520,-506,24,0,0,-13168
522,-466,35,0,0,-13171
524,-493,5,0,0,-13153
526,-508,2,0,0,-13142
528,-500,-10,0,0,-13150
530,-483,4,0,0,-13162
532,-492,16,0,0,-13174
534,-512,11,0,0,-13157
536,-498,9,0,0,-13176
538,-475,21,0,0,-13173
540,-488,6,0,0,-13181
542,-517,1,0,0,-13175
544,-470,-3,0,0,-13180
546,-474,-12,0,0,-13156
548,-509,5,0,0,-13177
550,-485,-2,0,0,-13177
552,-500,-14,0,0,-13162
554,-507,-8,0,0,-13176
556,-467,3,0,0,-13172
558,-512,-12,0,0,-13170
560,-473,-10,0,0,-13180
562,-492,10,0,0,-13179
564,-484,22,0,0,-13183
566,-470,2,0,0,-13191
568,-483,-2,0,0,-13157
570,-507,-5,0,0,-13154
572,-487,16,0,0,-13183
574,-490,13,0,0,-13189
576,-477,9,0,0,-13176
578,-494,18,0,0,-13153
580,-461,20,0,0,-13154
582,-479,-16,0,0,-13159
584,-473,27,0,0,-13173
586,-475,18,0,0,-13159
588,-460,13,0,0,-13170
590,-457,-17,0,0,-13147
592,-506,2,0,0,-13169
594,-482,-3,0,0,-13159
596,-492,-3,0,0,-13153
598,-496,18,0,0,-13168
600,-479,24,0,0,-13161
602,-476,9,0,0,-13157
604,-469,21,0,0,-13166
606,-467,8,0,0,-13155
608,-518,6,0,0,-13177
610,-495,1,0,0,-13149
612,-478,34,0,0,-13157
614,-463,33,0,0,-13171
616,-466,24,0,0,-13159
618,-508,-3,0,0,-13140
620,-474,5,0,0,-13159
622,-459,0,0,0,-13180
624,-477,33,0,0,-13186
626,-455,17,0,0,-13150
628,-491,2,0,0,-13142
630,-500,-9,0,0,-13159
632,-485,-1,0,0,-13147
634,-481,4,0,0,-13167
636,-494,9,0,0,-13175
638,-522,-6,0,0,-13154
640,-499,-17,0,0,-13171
642,-510,-16,0,0,-13155
644,-523,-5,0,0,-13193
646,-475,-3,0,0,-13180
648,-504,-25,0,0,-13177
650,-501,-32,0,0,-13150
652,-506,-4,0,0,-13165
654,-487,2,0,0,-13152
656,-483,3,0,0,-13158
658,-469,17,0,0,-13167
660,-510,-2,0,0,-13164
662,-503,6,0,0,-13150
664,-501,16,0,0,-13144
666,-478,28,0,0,-13165
668,-462,18,0,0,-13168
670,-474,-2,0,0,-13141
672,-477,9,0,0,-13147
674,-504,11,0,0,-13159
676,-478,10,0,0,-13171
678,-490,-10,0,0,-13159
680,-507,5,0,0,-13150
682,-484,17,0,0,-13168
684,-500,-6,0,0,-13155
686,-473,17,0,0,-13174
688,-505,-5,0,0,-13159
690,-488,-3,0,0,-13167
692,-491,14,0,0,-13161
694,-514,-12,0,0,-13141
696,-501,29,0,0,-13169
698,-483,21,0,0,-13179
700,-488,18,0,0,-13165
702,-494,13,0,0,-13171
704,-511,-19,0,0,-13156
706,-489,-5,0,0,-13160
708,-525,8,0,0,-13169
710,-505,9,0,0,-13176
712,-514,2,0,0,-13166
714,-503,14,0,0,-13178
716,-504,6,0,0,-13170
718,-508,-9,0,0,-13167
720,-519,-9,0,0,-13159
722,-474,2,0,0,-13155
724,-522,-6,0,0,-13155
726,-513,-14,0,0,-13171
728,-517,-3,0,0,-13157
730,-476,8,0,0,-13168
732,-504,28,0,0,-13186
734,-499,9,0,0,-13193
736,-500,11,0,0,-13173
738,-495,3,0,0,-13180
740,-532,-11,0,0,-13194
742,-531,-8,0,0,-13173
744,-472,1,0,0,-13201
746,-509,-21,0,0,-13154
748,-475,-22,0,0,-13156
750,-509,4,0,0,-13186
752,-498,-4,0,0,-13166
754,-477,-10,0,0,-13167
756,-502,0,0,0,-13157
758,-507,-15,0,0,-13161
760,-483,14,0,0,-13171
762,-472,25,0,0,-13160
764,-484,1,0,0,-13154
766,-469,21,0,0,-13168
768,-473,31,0,0,-13168
770,-487,12,0,0,-13156
772,-487,21,0,0,-13142
774,-504,19,0,0,-13170
776,-501,2,0,0,-13157
778,-483,4,0,0,-13160
780,-468,9,0,0,-13165
782,-472,18,0,0,-13169
784,-476,-5,0,0,-13148
786,-494,18,0,0,-13173
788,-501,0,0,0,-13170
790,-486,0,0,0,-13179
792,-526,-20,0,0,-13175
794,-509,-18,0,0,-13154
796,-509,-8,0,0,-13161
798,-487,2,0,0,-13191
800,-504,-30,0,0,-13159
802,-463,-6,0,0,-13158
804,-499,-3,0,0,-13165
806,-487,-2,0,0,-13174
808,-486,6,0,0,-13178
810,-478,21,0,0,-13167
812,-480,-18,0,0,-13146
814,-469,4,0,0,-13171
816,-502,-8,0,0,-13168
818,-480,21,0,0,-13175
820,-474,20,0,0,-13177
822,-495,-6,0,0,-13150
824,-505,-12,0,0,-13157
826,-474,20,0,0,-13173
828,-502,17,0,0,-13175
830,-497,2,0,0,-13155
832,-499,-13,0,0,-13163
834,-472,-14,0,0,-13163
836,-467,-1,0,0,-13173
838,-462,-2,0,0,-13151
840,-496,1,0,0,-13160
842,-489,9,0,0,-13149
844,-462,5,0,0,-13164
846,-491,-22,0,0,-13144
848,-456,8,0,0,-13171
850,-471,14,0,0,-13172
852,-483,19,0,0,-13177
854,-496,22,0,0,-13174
856,-482,-15,0,0,-13150
858,-489,-2,0,0,-13159
860,-491,17,0,0,-13166
862,-476,26,0,0,-13180
864,-460,11,0,0,-13159
866,-494,-2,0,0,-13143
868,-493,1,0,0,-13160
870,-467,29,0,0,-13171
872,-452,9,0,0,-13141
874,-496,1,0,0,-13154
876,-480,10,0,0,-13160
878,-492,5,0,0,-13141
880,-478,4,0,0,-13137
882,-467,21,0,0,-13173
884,-464,21,0,0,-13178
886,-471,21,0,0,-13169
888,-489,0,0,0,-13136
890,-489,26,0,0,-13163
892,-507,1,0,0,-13142
894,-507,7,0,0,-13161
896,-487,17,0,0,-13182
898,-486,15,0,0,-13167
900,-510,-10,0,0,-13156
902,-486,-4,0,0,-13184
904,-508,2,0,0,-13168
906,-488,-15,0,0,-13163
908,-483,-6,0,0,-13175
910,-493,-14,0,0,-13184
912,-493,5,0,0,-13171
914,-467,-9,0,0,-13182
916,-463,-20,0,0,-13155
918,-458,5,0,0,-13180
920,-483,-3,0,0,-13167
922,-495,0,0,0,-13158
924,-483,19,0,0,-13176
926,-499,6,0,0,-13160
928,-475,5,0,0,-13157
930,-455,45,0,0,-13159
932,-482,1,0,0,-13155
934,-507,16,0,0,-13183
936,-481,23,0,0,-13168
938,-480,29,0,0,-13156
940,-511,2,0,0,-13140
942,-482,-15,0,0,-13148
944,-482,1,0,0,-13137
946,-462,16,0,0,-13161
948,-473,24,0,0,-13163
950,-460,4,0,0,-13146
952,-457,8,0,0,-13143
954,-455,10,0,0,-13152
956,-467,18,0,0,-13157
958,-505,13,0,0,-13163
960,-458,4,0,0,-13148
962,-494,22,0,0,-13163
964,-465,17,0,0,-13164
966,-489,-10,0,0,-13145
968,-461,13,0,0,-13138
970,-454,20,0,0,-13154
972,-490,15,0,0,-13149
974,-486,-2,0,0,-13167
976,-457,16,0,0,-13156
978,-462,16,0,0,-13156
980,-483,-6,0,0,-13140
982,-474,-4,0,0,-13165
984,-483,4,0,0,-13150
986,-507,17,0,0,-13173
988,-469,32,0,0,-13156
990,-467,19,0,0,-13159
992,-480,17,0,0,-13161
994,-493,21,0,0,-13166
996,-468,3,0,0,-13137
998,-509,12,0,0,-13152
1000,-489,7,0,0,-13151
1002,-503,2,0,0,-13146
1004,-508,20,0,0,-13175
1006,-509,17,0,0,-13157
1008,-510,4,0,0,-13155
1010,-518,-9,0,0,-13173
1012,-542,19,0,0,-13200
1014,-508,-4,0,0,-13168
1016,-471,8,0,0,-13173
1018,-487,9,0,0,-13162
1020,-482,-7,0,0,-13135
1022,-467,20,0,0,-13175
1024,-466,17,0,0,-13182
1026,-478,10,0,0,-13167
1028,-466,5,0,0,-13141
1030,-491,31,0,0,-13158
1032,-487,4,0,0,-13150
1034,-498,10,0,0,-13160
1036,-514,17,0,0,-13159
1038,-528,16,0,0,-13184
1040,-493,-11,0,0,-13155
1042,-496,16,0,0,-13167
1044,-510,-2,0,0,-13158
1046,-516,-11,0,0,-13163
1048,-506,16,0,0,-13185
1050,-499,12,0,0,-13187
1052,-499,-26,0,0,-13177
1054,-470,-9,0,0,-13173
1056,-520,-10,0,0,-13191
1058,-508,-14,0,0,-13158
1060,-508,-2,0,0,-13163
1062,-469,-2,0,0,-13176
1064,-477,9,0,0,-13184
1066,-480,10,0,0,-13182
1068,-513,-16,0,0,-13168
1070,-492,5,0,0,-13154
1072,-461,9,0,0,-13180
1074,-496,23,0,0,-13184
1076,-486,13,0,0,-13183
1078,-462,3,0,0,-13172
1080,-500,-14,0,0,-13159
1082,-458,8,0,0,-13162
1084,-470,12,0,0,-13185
1086,-481,8,0,0,-13164
1088,-493,2,0,0,-13145
1090,-513,-6,0,0,-13145
1092,-508,13,0,0,-13171
1094,-488,-6,0,0,-13153
1096,-593,-20,0,0,-13148
1098,-489,20,0,0,-13171
1100,-486,23,0,0,-13176
1102,-469,-3,0,0,-13144
1104,-499,0,0,0,-13144
1106,-495,-2,0,0,-13143
1108,-499,23,0,0,-13174
1110,-484,26,0,0,-13171
1112,-474,1,0,0,-13158
1114,-482,1,0,0,-13160
1116,-511,-4,0,0,-13152
1118,-476,23,0,0,-13167
1120,-504,9,0,0,-13147
1122,-458,22,0,0,-13175
1124,-489,25,0,0,-13153
1126,-509,18,0,0,-13154
1128,-495,4,0,0,-13138
1130,-463,10,0,0,-13162
1132,-480,5,0,0,-13162
1134,-497,19,0,0,-13164
1136,-471,11,0,0,-13152
1138,-494,25,0,0,-13162
1140,-496,14,0,0,-13154
1142,-526,-7,0,0,-13146
1144,-472,5,0,0,-13152
1146,-491,1,0,0,-13170
1148,-486,14,0,0,-13182
1150,-519,-6,0,0,-13158
1152,-513,-18,0,0,-13196
1154,-478,-16,0,0,-13163
1156,-504,-24,0,0,-13158
1158,-502,-5,0,0,-13171
1160,-491,-7,0,0,-13160
1162,-508,-16,0,0,-13177
1164,-477,-11,0,0,-13159
1166,-507,-4,0,0,-13155
1168,-478,19,0,0,-13173
1170,-469,26,0,0,-13165
1172,-507,21,0,0,-13170
1174,-486,5,0,0,-13157
1176,-498,-1,0,0,-13150
1178,-495,25,0,0,-13161
1180,-509,2,0,0,-13156
1182,-497,20,0,0,-13161
1184,-471,21,0,0,-13169
1186,-489,6,0,0,-13151
1188,-515,22,0,0,-13174
1190,-518,-2,0,0,-13157
1192,-488,11,0,0,-13167
1194,-478,6,0,0,-13162
1196,-517,12,0,0,-13178
1198,-487,-5,0,0,-13143
1200,-480,23,0,0,-13170
1202,-497,7,0,0,-13148
1204,-501,-3,0,0,-13143
1206,-478,-9,0,0,-13152
1208,-514,6,0,0,-13158
1210,-500,12,0,0,-13156
1212,-507,6,0,0,-13155
1214,-487,23,0,0,-13178
1216,-462,4,0,0,-13155
1218,-506,10,0,0,-13141
1220,-470,11,0,0,-13163
1222,-470,23,0,0,-13176
1224,-467,14,0,0,-13167
1226,-478,26,0,0,-13174
1228,-492,16,0,0,-13157
1230,-511,20,0,0,-13161
1232,-502,2,0,0,-13166
1234,-482,28,0,0,-13173
1236,-474,38,0,0,-13166
1238,-501,20,0,0,-13147
1240,-488,22,0,0,-13173
1242,-512,10,0,0,-13161
1244,-478,21,0,0,-13173
1246,-500,18,0,0,-13160
1248,-462,23,0,0,-13168
1250,-512,22,0,0,-13166
1252,-504,11,0,0,-13155
1254,-495,23,0,0,-13158
1256,-506,7,0,0,-13161
1258,-517,2,0,0,-13166
1260,-488,5,0,0,-13182
1262,-492,6,0,0,-13169
1264,-524,-13,0,0,-13161
1266,-487,-6,0,0,-13167
1268,-479,-15,0,0,-13165
1270,-492,-18,0,0,-13172
1272,-508,5,0,0,-13172
1274,-515,-13,0,0,-13174
1276,-505,10,0,0,-13184
1278,-474,-17,0,0,-13162
1280,-517,-20,0,0,-13153
1282,-472,-1,0,0,-13180
1284,-481,8,0,0,-13191
1286,-472,20,0,0,-13179
1288,-479,-18,0,0,-13155
1290,-492,3,0,0,-13167
1292,-508,-9,0,0,-13161
1294,-483,29,0,0,-13171
1296,-499,0,0,0,-13142
1298,-469,18,0,0,-13178
1300,-492,21,0,0,-13154
1302,-465,17,0,0,-13153
1304,-495,-6,0,0,-13139
1306,-490,-5,0,0,-13159
1308,-475,20,0,0,-13163
1310,-469,12,0,0,-13165
1312,-483,35,0,0,-13172
1314,-478,12,0,0,-13163
1316,-502,-8,0,0,-13157
1318,-510,8,0,0,-13170
1320,-434,17,0,0,-13143
1322,-516,5,0,0,-13170
1324,-465,15,0,0,-13178
1326,-505,7,0,0,-13157
1328,-465,13,0,0,-13152
1330,-511,-9,0,0,-13151
1332,-500,-14,0,0,-13148
1334,-491,3,0,0,-13171
1336,-514,10,0,0,-13160
1338,-514,15,0,0,-13175
1340,-481,10,0,0,-13170
1342,-485,9,0,0,-13170
1344,-508,18,0,0,-13148
1346,-496,-4,0,0,-13137
1348,-489,28,0,0,-13179
1350,-484,1,0,0,-13175
1352,-487,16,0,0,-13179
1354,-475,10,0,0,-13170
1356,-494,23,0,0,-13182
1358,-500,22,0,0,-13162
1360,-508,13,0,0,-13141
1362,-490,-2,0,0,-13145
1364,-466,13,0,0,-13153
1366,-474,17,0,0,-13182
1368,-492,10,0,0,-13172
1370,-489,7,0,0,-13169
1372,-475,5,0,0,-13157
1374,-471,15,0,0,-13168
1376,-510,2,0,0,-13162
1378,-471,26,0,0,-13170
1380,-469,24,0,0,-13182
1382,-498,-12,0,0,-13158
1384,-521,3,0,0,-13166
1386,-505,-14,0,0,-13173
1388,-475,1,0,0,-13179
1390,-528,7,0,0,-13195
1392,-503,-16,0,0,-13165
1394,-512,-8,0,0,-13165
1396,-510,-12,0,0,-13155
1398,-481,4,0,0,-13188
1400,-506,-13,0,0,-13159
1402,-471,4,0,0,-13184
1404,-449,36,0,0,-13151
1406,-500,7,0,0,-13175
1408,-497,26,0,0,-13187
1410,-477,-18,0,0,-13151
1412,-467,13,0,0,-13163
1414,-498,3,0,0,-13157
1416,-489,-7,0,0,-13141
1418,-479,0,0,0,-13147
1420,-471,16,0,0,-13164
1422,-485,18,0,0,-13160
1424,-484,20,0,0,-13171
1426,-497,24,0,0,-13174
1428,-464,20,0,0,-13169
1430,-479,4,0,0,-13169
1432,-513,6,0,0,-13162
1434,-522,13,0,0,-13182
1436,-520,-3,0,0,-13176
1438,-500,2,0,0,-13175
1440,-518,-16,0,0,-13157
1442,-510,-13,0,0,-13149
1444,-531,-18,0,0,-13184
1446,-506,4,0,0,-13180
1448,-496,6,0,0,-13184
1450,-519,-10,0,0,-13158
1452,-483,-9,0,0,-13163
1454,-521,-14,0,0,-13166
1456,-497,-8,0,0,-13179
1458,-502,13,0,0,-13168
1460,-497,19,0,0,-13184
1462,-524,3,0,0,-13187
1464,-517,-5,0,0,-13160
1466,-498,2,0,0,-13164
1468,-489,-12,0,0,-13173
1470,-476,-18,0,0,-13154
1472,-528,-7,0,0,-13172
1474,-497,12,0,0,-13179
1476,-493,10,0,0,-13182
1478,-489,14,0,0,-13178
1480,-521,-17,0,0,-13149
1482,-492,9,0,0,-13169
1484,-507,5,0,0,-13175
1486,-519,-16,0,0,-13164
1488,-520,-9,0,0,-13185
1490,-509,14,0,0,-13191
1492,-512,-5,0,0,-13171
1494,-508,-8,0,0,-13158
1496,-531,-5,0,0,-13186
1498,-485,-9,0,0,-13160
1500,-508,-7,0,0,-13167
1502,-494,5,0,0,-13180
1504,-481,-13,0,0,-13168
1506,-477,-8,0,0,-13168
1508,-507,4,0,0,-13173
1510,-511,-21,0,0,-13161
1512,-526,-20,0,0,-13159
1514,-516,-26,0,0,-13172
1516,-513,-1,0,0,-13189
1518,-516,0,0,0,-13160
1520,-478,-8,0,0,-13178
1522,-495,-18,0,0,-13160
1524,-512,-9,0,0,-13178
1526,-482,10,0,0,-13176
1528,-474,-10,0,0,-13167
1530,-461,-5,0,0,-13159
1532,-486,19,0,0,-13181
1534,-481,19,0,0,-13174
1536,-486,13,0,0,-13153
1538,-499,7,0,0,-13149
1540,-494,0,0,0,-13150
1542,-488,-6,0,0,-13140
1544,-478,11,0,0,-13158
1546,-485,26,0,0,-13166
1548,-514,23,0,0,-13171
1550,-503,3,0,0,-13166
1552,-494,23,0,0,-13168
1554,-516,5,0,0,-13147
1556,-526,-6,0,0,-13149
1558,-477,8,0,0,-13160
1560,-479,-1,0,0,-13171
1562,-503,-9,0,0,-13172
1564,-511,-3,0,0,-13178
1566,-520,-6,0,0,-13173
1568,-483,9,0,0,-13180
1570,-504,-18,0,0,-13160
1572,-477,-6,0,0,-13181
1574,-510,-6,0,0,-13190
1576,-472,-3,0,0,-13173
1578,-483,9,0,0,-13190
1580,-482,12,0,0,-13183
1582,-520,-15,0,0,-13172
1584,-478,-9,0,0,-13171
1586,-503,-24,0,0,-13148
1588,-492,-21,0,0,-13170
1590,-516,-16,0,0,-13177
1592,-505,3,0,0,-13195
1594,-480,-14,0,0,-13163
1596,-494,-14,0,0,-13168
1598,-512,-5,0,0,-13166
1600,-493,-3,0,0,-13175
1602,-478,-8,0,0,-13169
1604,-464,4,0,0,-13180
1606,-510,-21,0,0,-13180
1608,-509,-13,0,0,-13175
1610,-478,4,0,0,-13195
1612,-488,-15,0,0,-13152
1614,-478,0,0,0,-13178
1616,-471,-7,0,0,-13180
1618,-508,-19,0,0,-13169
1620,-485,21,0,0,-13186
1622,-479,-6,0,0,-13198
1624,-487,-3,0,0,-13179
1626,-503,-17,0,0,-13163
1628,-515,-20,0,0,-13158
1630,-508,-2,0,0,-13175
1632,-462,-5,0,0,-13188
1634,-493,-13,0,0,-13175
1636,-464,13,0,0,-13163
1638,-522,2,0,0,-13180
1640,-510,-2,0,0,-13171
1642,-497,-11,0,0,-13169
1644,-478,5,0,0,-13149
1646,-503,34,0,0,-13174
1648,-486,24,0,0,-13177
1650,-474,22,0,0,-13164
1652,-476,17,0,0,-13170
1654,-487,-3,0,0,-13144
1656,-484,23,0,0,-13174
1658,-487,6,0,0,-13159
1660,-497,18,0,0,-13160
1662,-501,19,0,0,-13165
1664,-470,8,0,0,-13143
1666,-515,-18,0,0,-13147
1668,-503,9,0,0,-13171
1670,-509,-7,0,0,-13167
1672,-486,10,0,0,-13185
1674,-490,10,0,0,-13183
1676,-494,1,0,0,-13189
1678,-500,1,0,0,-13163
1680,-507,2,0,0,-13179
1682,-465,-7,0,0,-13161
1684,-496,10,0,0,-13172
1686,-468,4,0,0,-13181
1688,-456,14,0,0,-13174
1690,-509,-12,0,0,-13168
1692,-475,-17,0,0,-13155
1694,-475,19,0,0,-13164
1696,-486,19,0,0,-13158
1698,-499,26,0,0,-13168
1700,-471,1,0,0,-13138
1702,-501,-2,0,0,-13134
1704,-497,18,0,0,-13144
1706,-508,20,0,0,-13161
1708,-501,21,0,0,-13173
1710,-501,9,0,0,-13151
1712,-504,2,0,0,-13164
1714,-475,11,0,0,-13164
1716,-476,-7,0,0,-13143
1718,-510,-2,0,0,-13158
1720,-479,30,0,0,-13164
1722,-492,21,0,0,-13154
1724,-484,21,0,0,-13173
1726,-472,22,0,0,-13160
1728,-490,3,0,0,-13141
1730,-489,2,0,0,-13162
1732,-494,19,0,0,-13166
1734,-501,-3,0,0,-13162
1736,-498,22,0,0,-13163
1738,-503,1,0,0,-13150
1740,-482,18,0,0,-13161
1742,-464,7,0,0,-13144
1744,-500,23,0,0,-13163
1746,-503,9,0,0,-13149
1748,-479,9,0,0,-13166
1750,-504,12,0,0,-13155
1752,-470,10,0,0,-13147
1754,-468,11,0,0,-13167
1756,-495,8,0,0,-13149
1758,-482,-2,0,0,-13152
1760,-482,28,0,0,-13162
1762,-468,0,0,0,-13141
1764,-483,29,0,0,-13164
1766,-478,16,0,0,-13161
1768,-521,4,0,0,-13153
1770,-512,22,0,0,-13175
1772,-499,22,0,0,-13160
